,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,cluster
73,57-MFCC.csv,5.038158,6.463846,4.836874,8.184473,6.391162,3.1499352,6.2479053,7.216917,3.5716672,2.5923448,3.6523376,5.6897016,4.1009974,6.607689,7.068776,4.4529066,5.5937996,6.4911985,4
74,58-MFCC.csv,5.0526977,6.471398,4.9559207,8.170121,6.232764,3.354664,6.3928103,7.2685995,3.3904252,2.6124961,3.7261229,5.7360983,4.001158,6.7780104,7.0829244,4.376897,5.3992486,6.62585,4
75,59-MFCC.csv,5.2090406,6.7367086,5.661244,8.005614,5.444416,4.591077,7.8490024,6.458744,3.306243,3.3302457,4.0312047,7.0230565,3.9826052,6.421271,7.615874,4.616673,5.0369205,7.3686867,1
76,60-MFCC.csv,5.2502737,6.575224,4.703805,8.355654,6.319421,3.4268048,6.3375664,7.0003686,3.6689892,2.4926028,4.134947,5.746934,4.23219,6.477129,7.0289326,4.6084,5.523802,6.747435,1
77,61-MFCC.csv,4.9642124,6.9490795,5.379735,8.023468,5.712676,3.7210772,7.4279227,7.1024213,3.0157447,3.4911487,3.6166713,5.900025,4.1256986,5.6498466,7.3553257,4.267441,4.9609013,6.918868,0
78,62-MFCC.csv,5.5219603,6.7424083,4.120879,8.676492,6.946365,2.7513647,5.6098237,7.1432424,3.9256008,1.9999934,4.53165,4.9584985,4.6218796,6.71231,6.7643523,5.0754356,6.0241027,6.6427755,3
79,63-MFCC.csv,5.140853,6.56688,5.658954,7.971566,5.2959876,4.789743,8.006513,6.421768,3.4181867,3.220768,4.2178483,7.165282,3.9227262,6.52505,7.6607165,4.7443857,5.023817,7.4541435,1
80,64-MFCC.csv,5.4268785,6.773714,4.569358,8.366682,6.4931207,3.2514794,6.1943107,7.401963,3.3472664,2.390525,4.649989,4.9677167,4.2526793,6.8271255,6.933462,4.766469,5.406275,7.0774846,3
81,65-MFCC.csv,5.0954113,6.444367,5.009244,8.07624,6.1839175,3.482036,6.471605,7.137658,3.4539282,2.6340659,3.783102,5.925713,3.9707146,6.7431345,7.1329494,4.4640937,5.414883,6.7137694,4
82,66-MFCC.csv,5.1805553,6.649417,5.373782,7.972978,5.6620674,4.292469,7.2977586,6.5720825,3.4512901,3.0468447,4.135509,6.614668,4.0247784,6.358307,7.494278,4.701718,5.146603,7.3055654,1
83,67-MFCC.csv,5.1724954,6.7197375,5.4770327,7.915922,5.6394596,4.310566,7.4333463,6.58577,3.339511,3.205603,4.03939,6.6357236,4.006839,6.2038493,7.540111,4.64855,5.0645666,7.323201,1
84,68-MFCC.csv,5.0696983,6.403911,4.9666653,8.23067,6.1941843,3.3229845,6.269483,7.467521,3.2600238,2.490657,3.7385325,5.612045,3.881328,7.0580316,7.0414753,4.2916985,5.2966094,6.628865,4
85,69-MFCC.csv,5.0898824,6.893237,4.7468114,8.614322,6.361574,3.0464153,6.303604,7.6241627,3.225376,2.7103138,4.0264163,4.7679715,4.324578,6.5806494,6.993961,4.4021606,5.316238,6.719951,5
86,70-MFCC.csv,5.2706366,6.7778163,4.3123207,8.695814,6.5495214,2.9512472,5.9541345,7.4507065,3.5784497,2.25513,4.4558473,4.8245416,4.344029,6.7681046,6.8923297,4.759168,5.586329,6.944737,1
87,71-MFCC.csv,5.168921,6.407789,4.89566,8.288905,6.14348,3.3935654,6.321395,7.459126,3.2441373,2.406404,3.915354,5.591302,3.8792708,7.041371,6.98992,4.3069806,5.240775,6.7177625,4
88,72-MFCC.csv,5.5008526,6.6468897,4.0971828,8.565357,6.8451533,2.6638799,5.6226645,7.1068487,4.01334,1.70125,4.2406273,5.388201,4.6272664,6.7727275,6.817476,5.046275,6.186631,6.4853992,3
89,73-MFCC.csv,5.433992,6.8253775,4.279105,8.544756,6.7191143,2.9205272,5.808591,7.5038514,3.5885375,2.136784,4.7277765,4.6667542,4.3902526,6.936507,6.831103,4.9228005,5.668589,6.999005,3
90,74-MFCC.csv,5.259454,6.925493,4.3328223,8.839297,6.552313,2.9224648,6.069008,7.477654,3.5553854,2.4067585,4.355074,4.6077337,4.492745,6.531553,6.907379,4.702242,5.561188,6.837353,5
91,75-MFCC.csv,4.9640484,6.871108,5.721497,7.8459888,5.511764,3.7167091,7.6941338,7.0745773,2.8798013,3.7539165,3.441984,5.831262,4.180508,5.406664,7.46834,4.136295,4.7574387,6.909851,0
92,76-MFCC.csv,5.424408,6.6932807,4.2848625,8.418108,6.9641643,2.7343814,5.7002664,7.5896926,3.4666111,2.1929433,4.5860724,4.4899673,4.332078,6.975079,6.7312446,4.8111205,5.6856937,6.7828217,3
93,77-MFCC.csv,5.5998354,6.724499,4.087372,8.43525,6.8448057,2.6058695,5.5568237,7.2242866,4.1182547,1.563357,4.4211073,5.3421702,4.663675,6.9148707,6.800503,5.1957664,6.2793555,6.546638,3
94,78-MFCC.csv,5.1433005,7.003285,4.630605,8.682667,6.4793973,2.9360535,6.3077416,7.6218624,3.233344,2.759455,4.097764,4.516086,4.4817076,6.407518,6.9784513,4.455103,5.3758855,6.6923833,5
95,79-MFCC.csv,5.5214686,6.710313,4.1392384,8.610265,6.788568,2.9121182,5.6961884,7.016708,4.0453196,1.9026847,4.5596414,5.291262,4.582403,6.711097,6.8464727,5.1332383,6.051164,6.750399,3
96,80-MFCC.csv,5.257386,6.650829,5.2761197,8.079323,5.743157,4.2092304,7.2654433,6.6089015,3.5233235,2.961451,4.2131643,6.568434,4.094275,6.413129,7.413769,4.758939,5.2398434,7.23899,1
97,81-MFCC.csv,4.9993696,6.9906826,5.713896,7.702254,5.6717515,3.9203866,7.695471,6.909592,2.8873284,3.719238,3.5137837,6.096145,4.0158124,5.465647,7.519396,4.2310696,4.775247,7.0895762,0
98,82-MFCC.csv,5.297528,6.6352053,5.095149,8.11344,5.921693,4.031274,6.956623,6.6407113,3.627164,2.774885,4.290104,6.372271,4.1396303,6.4683013,7.323303,4.8167243,5.3644032,7.1870418,1
99,83-MFCC.csv,5.047071,6.57122,5.539538,7.7931643,5.5463486,4.4914794,7.337109,6.5297747,3.3250976,3.1590953,4.000631,6.6992426,3.8420753,6.395559,7.587981,4.5897098,5.011006,7.3642964,4
100,84-MFCC.csv,5.1711407,6.546966,5.778615,7.8992,5.306229,4.9841065,7.9791503,6.3903213,3.356094,3.4385672,4.0642047,7.1755548,3.792276,6.4932127,7.6178374,4.7599897,5.0504875,7.3607044,1
101,85-MFCC.csv,5.3617764,6.5536265,4.2040935,8.372926,6.849681,2.5533934,5.4665623,7.370073,3.9326072,1.7440227,4.133716,5.2622766,4.3947244,7.1747813,6.817604,4.9740267,6.1726503,6.485953,2
102,86-MFCC.csv,5.1611724,6.914207,4.70481,8.60574,6.3493404,3.1324327,6.410706,7.548364,3.1552744,2.766272,4.160496,4.7608585,4.353455,6.4080567,6.9669766,4.404708,5.239361,6.8114724,5
103,87-MFCC.csv,4.9389462,6.967962,5.6401205,7.8707614,5.53516,3.813844,7.784527,7.0609345,2.9042928,3.7962594,3.4303722,5.9827924,4.12555,5.2084327,7.449258,4.1620183,4.793836,6.927816,0
